  1  -0.000790744  -0.000790744  0
  2  -0.000790354  -0.000790549  1.38003e-07
  3  -0.000785228  -0.000788776  1.45114e-06
  4  -0.000792553  -0.00078972  1.36145e-06
  5  -0.00078637  -0.00078905  1.24312e-06
  6  -0.000794276  -0.000789921  1.30592e-06
  7  -0.000789467  -0.000789856  1.12097e-06
  8  -0.000790216  -0.000789901  9.81747e-07
  9  -0.000793722  -0.000790326  9.60065e-07
  10  -0.000790134  -0.000790307  8.64249e-07
  11  -0.000789599  -0.000790242  7.88069e-07
  12  -0.000805881  -0.000791546  1.4418e-06
  13  -0.000792443  -0.000791615  1.33254e-06
  14  -0.000794253  -0.000791803  1.25062e-06
  15  -0.000788551  -0.000791586  1.18588e-06
  16  -0.000795455  -0.000791828  1.13615e-06
  17  -0.000789186  -0.000791673  1.07989e-06
  18  -0.000786922  -0.000791409  1.05165e-06
  19  -0.000783467  -0.000790991  1.07617e-06
  20  -0.000798303  -0.000791356  1.0827e-06
