  1  -0.491471  -0.491471  0
  2  -0.479134  -0.485302  0.00436193
  3  -0.49222  -0.487608  0.00346419
  4  -0.487524  -0.487587  0.0025982
  5  -0.485968  -0.487263  0.00209865
  6  -0.490719  -0.487839  0.00182619
  7  -0.489213  -0.488035  0.00157581
  8  -0.492462  -0.488589  0.00147278
  9  -0.501414  -0.490014  0.00187592
  10  -0.498264  -0.490839  0.00186093
  11  -0.493983  -0.491125  0.00171357
  12  -0.504721  -0.492258  0.00190894
  13  -0.500265  -0.492874  0.00185882
  14  -0.490042  -0.492671  0.00173702
  15  -0.477372  -0.491651  0.00189719
  16  -0.483763  -0.491158  0.00184157
  17  -0.482143  -0.490628  0.00180799
  18  -0.479728  -0.490022  0.0018061
  19  -0.481437  -0.489571  0.00176667
  20  -0.516867  -0.490935  0.0021416
