  1  -0.000741165  -0.000741165  0
  2  -0.000771904  -0.000756534  1.08677e-05
  3  -0.000769043  -0.000760704  8.00521e-06
  4  -0.000754323  -0.000759109  6.16078e-06
  5  -0.000748335  -0.000756954  5.29204e-06
  6  -0.000778645  -0.000760569  5.50814e-06
  7  -0.000720593  -0.000754858  7.08843e-06
  8  -0.00074434  -0.000753544  6.32313e-06
  9  -0.000777846  -0.000756244  6.17024e-06
  10  -0.000795827  -0.000760202  6.7037e-06
  11  -0.000741835  -0.000758532  6.2988e-06
  12  -0.000776443  -0.000760025  5.94811e-06
  13  -0.000766484  -0.000760522  5.51128e-06
  14  -0.000756975  -0.000760268  5.12343e-06
  15  -0.000768813  -0.000760838  4.81343e-06
  16  -0.000752505  -0.000760317  4.54068e-06
  17  -0.000750391  -0.000759733  4.31096e-06
  18  -0.000773812  -0.000760515  4.14181e-06
  19  -0.000780973  -0.000761592  4.06136e-06
  20  -0.000769929  -0.000762009  3.87963e-06
