  1  1.64813  1.64813  0
  2  1.65513  1.65163  0.00247495
  3  1.63234  1.6452  0.00550327
  4  1.6791  1.65367  0.0084218
  5  1.64978  1.6529  0.00677328
  6  1.63501  1.64991  0.00626645
  7  1.68811  1.65537  0.00737328
  8  1.66228  1.65623  0.00650199
  9  1.69218  1.66023  0.00689802
  10  1.65392  1.6596  0.00623704
  11  1.66379  1.65998  0.00568168
  12  1.66828  1.66067  0.00525013
  13  1.6786  1.66205  0.00502427
  14  1.61516  1.6587  0.00567289
  15  1.68871  1.6607  0.00563655
  16  1.64996  1.66003  0.00532413
  17  1.65161  1.65953  0.0050339
  18  1.67534  1.66041  0.00483019
  19  1.65366  1.66006  0.00458902
  20  1.68253  1.66118  0.00449505
