  1  -3.34628  -3.34628  0
  2  -3.34796  -3.34712  0.000594032
  3  -3.3475  -3.34725  0.000409041
  4  -3.34904  -3.3477  0.000493861
  5  -3.34962  -3.34808  0.000524576
  6  -3.34882  -3.34821  0.0004515
  7  -3.34867  -3.34827  0.000391897
  8  -3.34982  -3.34847  0.000387837
  9  -3.34812  -3.34843  0.000346603
  10  -3.34685  -3.34827  0.000346082
  11  -3.3494  -3.34837  0.000329606
  12  -3.3474  -3.34829  0.00031192
  13  -3.34832  -3.34829  0.000287934
  14  -3.34716  -3.34821  0.000278447
  15  -3.34782  -3.34819  0.000261135
  16  -3.34478  -3.34797  0.000319887
  17  -3.34659  -3.34789  0.00031121
  18  -3.34809  -3.3479  0.000294122
  19  -3.34814  -3.34792  0.000278903
  20  -3.34969  -3.34801  0.00027876
