  1  -6.62141  -6.62141  0
  2  -6.63116  -6.62629  0.00344728
  3  -6.62298  -6.62518  0.00246843
  4  -6.60893  -6.62112  0.00397629
  5  -6.63278  -6.62345  0.00380368
  6  -6.64679  -6.62734  0.00475968
  7  -6.6682  -6.63318  0.00677153
  8  -6.67788  -6.63877  0.00790088
  9  -6.63103  -6.63791  0.00706961
  10  -6.61957  -6.63607  0.00659616
  11  -6.61826  -6.63445  0.0061921
  12  -6.63265  -6.6343  0.00567791
  13  -6.61885  -6.63311  0.00536416
  14  -6.6508  -6.63438  0.00512758
  15  -6.65061  -6.63546  0.0048986
  16  -6.64465  -6.63603  0.00462598
  17  -6.67355  -6.63824  0.00485174
  18  -6.65522  -6.63918  0.00467304
  19  -6.59614  -6.63692  0.00494595
  20  -6.65491  -6.63782  0.00477976
