  1  -3.71569  -3.71569  0
  2  -3.71532  -3.7155  0.000130229
  3  -3.71547  -3.71549  8.72752e-05
  4  -3.71573  -3.71555  8.32914e-05
  5  -3.71575  -3.71559  7.57902e-05
  6  -3.71544  -3.71557  6.72555e-05
  7  -3.71551  -3.71556  5.8236e-05
  8  -3.71564  -3.71557  5.18786e-05
  9  -3.71604  -3.71562  6.7438e-05
  10  -3.71565  -3.71562  6.0758e-05
  11  -3.71612  -3.71567  6.97655e-05
  12  -3.71534  -3.71564  6.92298e-05
  13  -3.71571  -3.71565  6.41049e-05
  14  -3.71524  -3.71562  6.57172e-05
  15  -3.71582  -3.71563  6.27716e-05
  16  -3.71573  -3.71564  5.91491e-05
  17  -3.71583  -3.71565  5.67682e-05
  18  -3.71557  -3.71564  5.37878e-05
  19  -3.71574  -3.71565  5.12121e-05
  20  -3.71565  -3.71565  4.86516e-05
