1000  3.14138  0
2000  3.14138  2.62565e-06
3000  3.14134  4.28736e-05
4000  3.14136  3.85393e-05
5000  3.14141  5.58091e-05
6000  3.1415  0.000101322
7000  3.14157  0.000110609
8000  3.14159  9.94808e-05
9000  3.14157  9.08481e-05
10000  3.14162  9.39164e-05
11000  3.14161  8.51008e-05
12000  3.14164  8.06935e-05
13000  3.14166  7.80793e-05
14000  3.14166  7.23781e-05
15000  3.14165  6.83853e-05
16000  3.14164  6.5444e-05
17000  3.14165  6.20964e-05
18000  3.14166  6.02057e-05
19000  3.14168  6.07457e-05
20000  3.14168  5.7706e-05
21000  3.14167  5.54259e-05
22000  3.14168  5.30663e-05
23000  3.14167  5.07113e-05
24000  3.14167  4.85741e-05
25000  3.14167  4.66135e-05
26000  3.1417  5.01735e-05
27000  3.1417  4.85453e-05
28000  3.14171  4.6889e-05
29000  3.1417  4.52802e-05
30000  3.14171  4.38187e-05
31000  3.14171  4.24189e-05
32000  3.1417  4.22379e-05
33000  3.14167  4.74308e-05
34000  3.14168  4.60492e-05
35000  3.14169  4.7222e-05
36000  3.14167  4.92668e-05
37000  3.14166  5.12571e-05
38000  3.14166  5.03067e-05
39000  3.14168  5.12151e-05
40000  3.14168  4.99183e-05
41000  3.14168  4.90085e-05
42000  3.14168  4.80802e-05
43000  3.14168  4.69509e-05
44000  3.14167  4.6038e-05
45000  3.14167  4.50188e-05
46000  3.14166  4.69367e-05
47000  3.14164  4.77499e-05
48000  3.14163  4.8291e-05
49000  3.14163  4.72991e-05
50000  3.14163  4.64351e-05
51000  3.14163  4.57867e-05
52000  3.14163  4.50691e-05
53000  3.14163  4.42988e-05
54000  3.14162  4.4304e-05
55000  3.14162  4.34949e-05
56000  3.14162  4.27738e-05
57000  3.14162  4.21191e-05
58000  3.14161  4.2521e-05
59000  3.14161  4.20331e-05
60000  3.14161  4.13285e-05
61000  3.14161  4.13059e-05
62000  3.14161  4.06766e-05
63000  3.14161  4.03418e-05
64000  3.14161  3.98637e-05
65000  3.14161  3.93325e-05
66000  3.14162  3.96238e-05
67000  3.14162  3.9028e-05
68000  3.14161  3.89133e-05
69000  3.14162  3.85526e-05
70000  3.14162  3.7998e-05
71000  3.14162  3.76005e-05
72000  3.14162  3.71479e-05
73000  3.14162  3.67935e-05
74000  3.14162  3.62939e-05
75000  3.14162  3.60774e-05
76000  3.14162  3.59208e-05
77000  3.14162  3.54793e-05
78000  3.14162  3.51644e-05
79000  3.14163  3.49456e-05
80000  3.14163  3.45355e-05
81000  3.14163  3.41072e-05
82000  3.14163  3.37289e-05
83000  3.14163  3.33311e-05
84000  3.14163  3.2932e-05
85000  3.14163  3.25427e-05
86000  3.14163  3.2172e-05
87000  3.14163  3.18364e-05
88000  3.14163  3.15637e-05
89000  3.14162  3.15012e-05
90000  3.14162  3.11499e-05
91000  3.14162  3.08067e-05
92000  3.14162  3.04709e-05
93000  3.14162  3.01507e-05
94000  3.14162  3.03919e-05
95000  3.14162  3.01212e-05
96000  3.14161  2.9827e-05
97000  3.14162  2.95641e-05
98000  3.14162  2.92695e-05
99000  3.14162  2.9157e-05
100000  3.14162  2.8864e-05
