1  -0.0666376  -0.828903
12  -0.116348  -0.522159
2  -0.163681  -0.449563
30  0.106567  -0.496703
14  0.235633  -0.358376
18  0.535831  -0.968441
34  0.556509  -0.96867
33  0.680179  -0.770455
32  0.769949  -0.838911
10  0.907494  -0.655318
19  0.64688  -0.199537
7  0.548461  -0.025451
28  0.705482  0.0560836
21  0.999124  0.59046
6  0.523358  0.777142
13  0.359016  0.744286
15  -0.0585881  0.589476
31  -0.178408  0.409384
11  -0.183752  0.894169
20  -0.318114  0.878599
26  -0.368161  0.572067
9  -0.389803  0.517495
24  -0.916842  0.421974
29  -0.84936  0.247055
17  -0.0987713  -0.093225
5  -0.235788  -0.219475
4  -0.436635  -0.479118
16  -0.612524  -0.391426
23  -0.868979  -0.42306
27  -0.818016  -0.637729
22  -0.682724  -0.727046
3  -0.553618  -0.835394
25  -0.228945  -0.942796
8  -0.00630238  -0.984169
1  -0.0666376  -0.828903
