  1  -1.35831  -1.35831  0
  2  -1.35862  -1.35846  0.000108421
  3  -1.35717  -1.35803  0.000360227
  4  -1.35849  -1.35815  0.000288082
  5  -1.35935  -1.35839  0.000314826
  6  -1.35744  -1.35823  0.000299336
  7  -1.35849  -1.35827  0.000258956
  8  -1.35921  -1.35839  0.000251888
  9  -1.35768  -1.35831  0.000235643
  10  -1.35959  -1.35844  0.000244533
  11  -1.35882  -1.35847  0.000224755
  12  -1.35831  -1.35846  0.000206399
  13  -1.35823  -1.35844  0.000191259
  14  -1.35856  -1.35845  0.000177796
  15  -1.35715  -1.35836  0.000185889
  16  -1.3576  -1.35831  0.000180214
  17  -1.35912  -1.35836  0.000175684
  18  -1.35731  -1.3583  0.000175413
  19  -1.35968  -1.35838  0.000180587
  20  -1.35868  -1.35839  0.000172186
