0  0  0
0.0256496  0  0
0.0512993  0  0
0.0769489  0  0
0.102599  0  0
0.128248  0  0
0.153898  0  0
0.179547  0  0
0.205197  0  0
0.230847  0  0
0.256496  0  0
0.282146  0  0
0.307796  0  0
0.333445  0  0
0.359095  0  0
0.384745  0  0
0.410394  0  0
0.436044  0  0
0.461694  0  0
0.487343  0  0
0.512993  0  0
0.538642  0  0
0.564292  0  0
0.589942  0  0
0.615591  0  0
0.641241  0  0
0.666891  0  0
0.69254  0  0
0.71819  0  0
0.74384  0  0
0.769489  0  0
0.795139  0  0
0.820788  0  0
0.846438  0  0
0.872088  0.00134577  0.00819745
0.897737  0.0267436  0.0360752
0.923387  0.170776  0.0841461
0.949037  0.589637  0.109992
0.974686  1.23893  0.12166
1.00034  1.91079  0.294985
1.02599  2.35457  0.399339
1.05164  2.53086  0.440137
1.07728  2.52148  0.437972
1.10293  2.3719  0.403361
1.12858  2.17961  0.358544
1.15423  1.95617  0.305813
1.17988  1.74444  0.254818
1.20553  1.55724  0.208298
1.23118  1.38229  0.162548
1.25683  1.23722  0.121139
1.28248  1.12119  0.0824259
1.30813  1.02613  0.0366135
1.33378  0.945678  0.0506808
1.35943  0.872995  0.0744562
1.38508  0.819969  0.0859127
1.41073  0.767548  0.0944506
1.43638  0.732552  0.0989747
1.46203  0.712372  0.101217
1.48768  0.686628  0.103723
1.51333  0.681841  0.104147
1.53898  0.673923  0.104821
1.56463  0.673232  0.104879
1.59028  0.687815  0.103616
1.61593  0.694503  0.102997
1.64158  0.705355  0.101939
1.66723  0.727338  0.0995785
1.69288  0.760626  0.0954133
1.71853  0.790793  0.0909503
1.74418  0.818936  0.0861046
1.76983  0.852305  0.0793351
1.79547  0.892629  0.0692252
1.82112  0.919648  0.0607847
1.84677  0.978963  0.0320896
1.87242  1.02675  0.0370576
1.89807  1.08053  0.0659617
1.92372  1.10213  0.0750192
1.94937  1.13021  0.0857787
1.97502  1.16908  0.0994147
2.00067  1.18346  0.104191
2.02632  1.20814  0.112131
2.05197  1.21682  0.114854
2.07762  1.21071  0.112941
2.10327  1.20188  0.110144
2.12892  1.17754  0.10224
2.15457  1.161  0.0966748
2.18022  1.1377  0.0885036
2.20587  1.10661  0.0768044
2.23152  1.0869  0.0687214
2.25717  1.06103  0.0568992
2.28282  1.02766  0.0376988
2.30847  1.00861  0.0208338
2.33412  0.985321  0.0268922
2.35977  0.959873  0.0438844
2.38542  0.939469  0.0533229
2.41107  0.925732  0.0586313
2.43672  0.914582  0.0624989
2.46237  0.90419  0.0658142
2.48802  0.901384  0.0666673
2.51366  0.895883  0.0682924
2.53931  0.90228  0.066397
