  1  0.0603979  0.0603979  0
  2  0.0624767  0.0614373  0.000734941
  3  0.0610011  0.0612919  0.00050414
  4  0.0591266  0.0607506  0.000602277
  5  0.0591151  0.0604235  0.000563691
  6  0.0594067  0.060254  0.000494558
  7  0.0614026  0.0604181  0.000450304
  8  0.0612568  0.0605229  0.000406036
  9  0.0578197  0.0602226  0.000458756
  10  0.0606047  0.0602608  0.000414469
  11  0.0600741  0.0602438  0.000377137
  12  0.0605298  0.0602676  0.000346461
  13  0.0604996  0.0602855  0.000320269
  14  0.0610018  0.0603367  0.000301452
  15  0.0615024  0.0604144  0.0002912
  16  0.0599587  0.0603859  0.000274389
  17  0.0597287  0.0603472  0.000260958
  18  0.0601898  0.0603385  0.000246607
  19  0.0599671  0.0603189  0.000234401
  20  0.0622281  0.0604144  0.000241337
