  1  1.81413  1.81413  0
  2  1.87824  1.84618  0.0226668
  3  1.83348  1.84195  0.0155016
  4  1.77598  1.82546  0.0184161
  5  1.77615  1.8156  0.017171
  6  1.78519  1.81053  0.0150384
  7  1.84462  1.8154  0.0136562
  8  1.83998  1.81847  0.0122899
  9  1.73793  1.80952  0.0138034
  10  1.82058  1.81063  0.0124673
  11  1.80496  1.81011  0.0113445
  12  1.81803  1.81077  0.0104183
  13  1.81797  1.81133  0.00963159
  14  1.83321  1.81289  0.00906955
  15  1.84767  1.81521  0.00875629
  16  1.80144  1.81435  0.00825121
  17  1.79413  1.81316  0.00785112
  18  1.80893  1.81292  0.00741846
  19  1.80202  1.81235  0.00705018
  20  1.86993  1.81523  0.0072617
