  1  -6.6543  -6.6543  0
  2  -6.64611  -6.6502  0.00289342
  3  -6.65277  -6.65106  0.00205151
  4  -6.65749  -6.65267  0.00207561
  5  -6.64948  -6.65203  0.00175567
  6  -6.65771  -6.65298  0.00169886
  7  -6.65279  -6.65295  0.00145637
  8  -6.65634  -6.65337  0.00133442
  9  -6.65198  -6.65322  0.00119508
  10  -6.65518  -6.65341  0.00109163
  11  -6.65875  -6.6539  0.00109484
  12  -6.65098  -6.65366  0.0010303
  13  -6.65041  -6.65341  0.000980816
  14  -6.6561  -6.6536  0.000929446
  15  -6.66029  -6.65405  0.000968752
  16  -6.65332  -6.654  0.000909269
  17  -6.6512  -6.65384  0.000870557
  18  -6.65702  -6.65401  0.000839938
  19  -6.65644  -6.65414  0.00080539
  20  -6.65783  -6.65432  0.000786017
