  1  0.96582  0.96582  0
  2  0.960417  0.963118  0.00191007
  3  0.964348  0.963528  0.00131659
  4  0.968914  0.964875  0.00152804
  5  0.962377  0.964375  0.0013015
  6  0.968442  0.965053  0.00124867
  7  0.964933  0.965036  0.00107041
  8  0.967263  0.965314  0.000972139
  9  0.965336  0.965317  0.000864127
  10  0.966098  0.965395  0.000781241
  11  0.968303  0.965659  0.000753638
  12  0.964058  0.965526  0.000702545
  13  0.963439  0.965365  0.000666584
  14  0.966546  0.96545  0.000624283
  15  0.969539  0.965722  0.000639437
  16  0.965233  0.965692  0.000600202
  17  0.963668  0.965573  0.000576578
  18  0.967209  0.965663  0.000551663
  19  0.96811  0.965792  0.000537443
  20  0.967902  0.965898  0.000520818
