  1  -5.44797  -5.44797  0
  2  -5.4477  -5.44784  9.63105e-05
  3  -5.44865  -5.44811  0.000231956
  4  -5.44662  -5.44774  0.000367003
  5  -5.44788  -5.44777  0.000294819
  6  -5.44743  -5.44771  0.000250787
  7  -5.44772  -5.44771  0.000214962
  8  -5.44797  -5.44774  0.000190561
  9  -5.44635  -5.44759  0.000223364
  10  -5.44847  -5.44768  0.000217573
  11  -5.44902  -5.4478  0.000229544
  12  -5.44723  -5.44775  0.000215336
  13  -5.44778  -5.44775  0.00019878
  14  -5.44879  -5.44783  0.000197983
  15  -5.44858  -5.44788  0.000190964
  16  -5.44786  -5.44788  0.000179032
  17  -5.44809  -5.44789  0.000168962
  18  -5.44885  -5.44794  0.000167769
  19  -5.44727  -5.44791  0.000162622
  20  -5.44854  -5.44794  0.000157566
