  1  1.20632  1.20632  0
  2  1.19841  1.20237  0.00279711
  3  1.20412  1.20295  0.00192443
  4  1.21088  1.20493  0.00224249
  5  1.2016  1.20426  0.00189071
  6  1.21027  1.20527  0.00182141
  7  1.20507  1.20524  0.00156142
  8  1.20836  1.20563  0.00141425
  9  1.20563  1.20563  0.00125711
  10  1.20672  1.20574  0.00113611
  11  1.20973  1.2061  0.00108922
  12  1.20375  1.2059  0.00101586
  13  1.20264  1.20565  0.000968341
  14  1.20731  1.20577  0.000906351
  15  1.21172  1.20617  0.000928607
  16  1.20546  1.20612  0.000871624
  17  1.20311  1.20595  0.000838224
  18  1.20817  1.20607  0.000800692
  19  1.20917  1.20623  0.000774989
  20  1.20929  1.20639  0.000751178
